Description,Data.Sugar Total,Data.Carbohydrate,Data.Fiber,Data.Kilocalories,Data.Fat.Saturated Fat
"BABYFOOD,VEG,PEAS,STR",2.00999999,8.36,2.0,50,0.07
"BABYFOOD,PEAS,DICES,TODD",4.130000114,10.3,3.900000095,64,0.14
"BABYFOOD,VEG,SPINACH,CRMD,STR",2.329999924,5.7,1.799999952,37,0.702
"BABYFOOD,FRUIT,APRICOT W/TAPIOCA,JR",1.399999976,17.3,1.5,63,0.0
"BABYFOOD,FRUIT,BANANAS W/TAPIOCA,STR",0.379999995,15.3,1.600000024,56,0.035
"BABYFOOD,FRUIT,PEACHES,STR",11.5,14.48,1.299999952,65,0.02
"BABYFOOD,FRUIT,PEACHES,JR",11.5,14.48,1.299999952,65,0.02
"BABYFOOD,FRUIT,PEARS,STR",6.980000019,10.8,3.599999905,42,0.012
"BABYFOOD,FRUIT,PEARS,JR",7.340000153,11.6,3.599999905,43,0.006
"BABYFOOD,FRUIT,PLUMS W/TAPIOCA,WO/VIT C,STR",13.34000015,19.7,1.200000048,71,0.0
"BABYFOOD,FRUIT,PLUMS W/TAPIOCA,WO/VIT C,JR",13.64000034,20.5,1.200000048,74,0.0
"BABYFOOD,FRUIT,PRUNES W/TAPIOCA,WO/VIT C,STR",10.97000027,18.5,2.700000048,69,0.008
"BABYFOOD,FRUIT,PRUNES W/TAPIOCA,WO/VIT C,JR",10.97000027,18.7,2.700000048,70,0.008
"BABYFOOD,PRUNES,WO/VIT C,STR",21.20999908,23.52,2.700000048,101,0.02
"BABYFOOD,FRUIT DSSRT,MANGO W/ TAPIOCA",13.0,19.0,1.100000024,70,0.039
"BABYFOOD,PEARS,DICES,TODD",8.659999847,13.6,1.200000048,57,0.01
"BABYFOOD,FRUIT,APPLSAUC&APRICOTS,STR",9.25,11.64,1.799999952,44,0.024
"BABYFOOD,FRUIT,APPLSAUC&APRICOTS,JR",8.720000267,12.4,1.799999952,47,0.028
"BABYFOOD,FRUIT,APPLSAUC&CHERRIES,STR",10.81000042,14.1,1.100000024,51,0.0
"BABYFOOD,FRUIT,APPLSAUC&CHERRIES,JR",10.60999966,14.1,1.100000024,51,0.0
"BABYFOOD,FRUIT,APPLSAUC W/BANANA,JR",4.349999905,16.16,1.600000024,66,0.04
"BABYFOOD,FRUIT,APPLSAUC&PNAPPL,STR",0.0,10.1,1.5,37,0.01
"BABYFOOD,FRUIT,APPLSAUC&PNAPPL,JR",0.0,10.5,1.5,39,0.011
"BABYFOOD,FRUIT,APPL & RASPBERRY,STR",12.96000004,15.6,2.099999905,58,0.033
"BABYFOOD,FRUIT,APPL & RASPBERRY,JR",12.96000004,15.4,2.099999905,58,0.032
"BABYFOOD,FRUIT & VEG,APPL & SWT POTATO",11.60000038,15.3,1.399999976,64,0.041
"BABYFOOD,FRUIT,BANANAS&PNAPPL W/TAPIOCA,JR",8.409999847,18.4,1.600000024,68,0.036
"BABYFOOD,FRUIT,BANANAS&PNAPPL W/TAPIOCA,STR",10.72999954,17.8,1.600000024,65,0.0
"BABYFOOD,FRUIT,PEARS&PNAPPL,STR",7.789999962,10.9,2.599999905,41,0.007
"BABYFOOD,FRUIT,PEARS&PNAPPL,JR",7.360000134,11.4,2.599999905,44,0.013
"BABYFOOD,FRUIT,GUAVA&PAPAYA W/TAPIOCA,STR",0.0,17.0,0.0,63,0.0
"BABYFOOD,PEACHES,DICES,TODD",9.489999771,11.8,0.800000012,51,0.016
"BABYFOOD,FRUIT,PAPAYA&APPLSAUC W/TAPIOCA,STR",0.0,18.9,1.399999976,70,0.0
"BABYFOOD,FRUIT,BANANAS W/APPLS&PEARS,STR",12.76000023,19.7,1.399999976,84,0.106
"BABYFOOD,FRUIT,APPL&BLUEBERRY,STR",13.93000031,16.3,1.799999952,61,0.024
"BABYFOOD,FRUIT,APPL&BLUEBERRY,JR",8.829999924,16.6,1.799999952,62,0.024
"BABYFOOD,JUICE,APPLE",10.69999981,11.7,0.100000001,47,0.018
"BABYFOOD,APPLE-BANANA JUC",11.0,12.3,0.200000003,51,0.018
"BABYFOOD,JUC,APPL&PEACH",9.590000153,10.5,0.100000001,43,0.018
"BABYFOOD,APPLE-CRANBERRY JUC",6.880000114,11.49,0.0,46,0.007
"BABYFOOD,JUC,APPL&PLUM",11.53999996,12.3,0.100000001,49,0.0
"BABYFOOD,JUC,APPL&PRUNE",10.57999992,18.0,0.100000001,72,0.018
"BABYFOOD,JUICE,ORANGE",8.260000229,10.2,0.100000001,45,0.035
"BABYFOOD,JUC,ORANGE&APPL",0.0,10.1,0.0,43,0.0
"BABYFOOD,JUC,ORANGE&APPL&BANANA",10.02999973,11.5,0.100000001,47,0.016
"BABYFOOD,JUC,ORANGE&APRICOT",0.0,10.9,0.100000001,46,0.011
"BABYFOOD,JUC,ORANGE&BANANA",0.0,11.9,0.0,50,0.0
"BABYFOOD,JUC,ORANGE&PNAPPL",0.0,11.7,0.100000001,48,0.01
"BABYFOOD,JUC,PRUNE&ORANGE",0.0,16.8,0.0,70,0.0
"BABYFOOD,JUC,MXD FRUIT",8.460000038,11.6,0.100000001,47,0.015
"BABYFOOD,CRL,BARLEY,DRY",3.099999905,75.3,8.199999809,365,0.418
"BABYFOOD,CRL,WHL WHEAT,W/APPLS,DRY",22.20000076,77.1,12.19999981,402,0.639
"BABYFOOD,CEREAL,MIXED,DRY",0.870000005,73.3,7.5,379,0.769
"BABYFOOD,CRL,MXD,W/BANANAS,DRY",6.679999828,77.1,7.800000191,391,0.846
"BABYFOOD,CRL,MXD,W/APPLSAUC&BANANAS,STR",7.789999962,17.9,1.200000048,82,0.09
"BABYFOOD,CRL,MXD,W/ APPLSAUC & BANANAS,JR",7.789999962,18.4,1.200000048,83,0.072
"BABYFOOD,CRL,OATMEAL,DRY",3.839999914,69.65,9.0,399,1.37
"BABYFOOD,CRL,OATMEAL,W/BANANAS,DRY",13.75,73.4,5.199999809,393,1.267
"BABYFOOD,CRL,OATMEAL,W/APPLSAUC&BANANAS,STR",10.48999977,15.4,0.800000012,74,0.125
"BABYFOOD,CRL,OATMEAL,W/APPLSAUC&BANANAS,JR",9.479999542,15.7,0.800000012,75,0.126
"BABYFOOD,CRL,OATMEAL,W/HONEY,DRY",0.0,69.3,0.0,391,0.0
"BABYFOOD,CEREAL,RICE,DRY",0.119999997,77.6,0.5,391,0.919
"BABYFOOD,CRL,RICE,W/APPLSAUC&BANANAS,STR",2.24000001,17.1,1.0,80,0.114
"BABYFOOD,CRL,W/EGG YOLKS,STR",0.0,7.0,0.899999976,51,0.61
"BABYFOOD,CRL,W/EGG YOLKS,JR",0.0,7.1,0.899999976,52,0.61
"BABYFOOD,CRL,W/EGGS,STR",0.0,8.0,0.0,58,0.49
"BABYFOOD,CRL,EGG YOLKS&BACON,JR",0.0,6.2,0.899999976,79,1.64
"BABYFOOD,OATMEAL CRL W/FRUIT,DRY,INST,TODD",11.09000015,74.15,7.800000191,402,1.572
"BABYFOOD,COOKIE,BABY,FRUIT",24.20000076,73.7,3.400000095,435,2.7
"BABYFOOD,CRACKERS,VEG",13.0,66.9,4.0,476,3.469
"BABYFOOD,CRL,RICE,W/MXD FRUIT,JR",10.5,18.3,0.600000024,82,0.06
"BABYFOOD,CRL,HI PROT,W/APPL&ORANGE,DRY",0.0,57.6,7.099999905,374,0.96
"BABYFOOD,CRL,RICE,W/BANANAS,DRY",16.70000076,79.9,1.0,404,0.978
"BABYFOOD,COOKIES",24.89999962,67.1,0.200000003,433,3.7
"BABYFOOD,COOKIES,ARROWROOT",0.0,71.2,0.200000003,442,3.33
"BABYFOOD,PRETZELS",3.079999924,82.2,2.299999952,397,0.316
"BABYFOOD,TEETHING BISCUITS",28.5,78.03,1.899999976,398,1.534
ZWIEBACK,12.39999962,74.2,2.5,426,3.95
"BABYFOOD,DSSRT,DUTCH APPL,STR",17.88999939,19.74,1.399999976,75,0.19
"BABYFOOD,DSSRT,DUTCH APPL,JR",17.88999939,19.29,1.399999976,79,0.025
"BABYFOOD,CHERRY COBBLER,JR",10.39000034,19.2,0.200000003,78,0.02
"BABYFOOD,DSSRT,CHERRY VANILLA PUDD,STR",9.149999619,17.8,0.300000012,68,0.087
"BABYFOOD,DSSRT,CHERRY VANILLA PUDD,JR",16.97999954,18.4,0.300000012,69,0.058
"BABYFOOD,DSSRT,FRUIT PUDD,ORANGE,STR",0.0,17.7,0.600000024,80,0.545
"BABYFOOD,DSSRT,PEACH COBBLER,STR",10.61999989,17.8,0.699999988,65,0.0
"BABYFOOD,DSSRT,PEACH COBBLER,JR",11.89000034,18.3,0.699999988,67,0.0
"BABYFOOD,DSSRT,FRUIT PUDD,PNAPPL,STR",10.27999973,20.3,0.699999988,81,0.099
"BABYFOOD,DSSRT,FRUIT DSSRT,WO/VIT C,STR",12.60000038,16.0,0.600000024,59,0.0
"BABYFOOD,DSSRT,FRUIT DSSRT,WO/VIT C,JR",12.0,17.2,0.600000024,63,0.0
"BABYFOOD,DSSRT,TROPICAL FRUIT,JR",0.0,16.4,0.0,60,0.0
"BABYFOOD,DSSRT,CUSTARD PUDD,VANILLA,STR",11.5,16.0,0.0,85,1.01
"BABYFOOD,DSSRT,CUSTARD PUDD,VANILLA,JR",12.19999981,17.58,0.200000003,86,0.325
"BABYFOOD,JUC,APPL&GRAPE",10.89999962,11.34,0.100000001,46,0.04
"BABYFOOD,JUC,FRUIT PUNCH,W/CA",10.60000038,12.7,0.400000006,52,0.02
"BABYFOOD,JUC,APPL&CHERRY",8.979999542,9.9,0.100000001,41,0.035
"BABYFOOD,JUC,APPL,W/CA",9.0,11.1,0.400000006,46,0.018
"BABYFOOD,DINNER,VEG&CHICK,JR",1.460000038,8.66,1.100000024,53,0.302
"BABYFOOD,DINNER,MXD VEG,STR",0.0,9.5,0.0,41,0.0
"BABYFOOD,DINNER,MXD VEG,JR",0.0,7.9,0.0,33,0.0
"BABYFOOD,FRUIT,BANANAS W/TAPIOCA,JR",7.099999905,17.8,1.600000024,67,0.076
"BABYFOOD,VEG,MIX VEG JR",1.779999971,8.2,1.5,36,0.079
"BABYFOOD,VEG,GARDEN VEG,STR",2.569999933,6.8,1.5,32,0.035
"BABYFOOD,VEG,MIX VEG STR",1.570000052,8.05,1.5,36,0.089
"BABYFOOD,DINNER,BF NOODLE,JR",1.450000048,7.4,1.100000024,57,0.766
"BABYFOOD,APPLS W/HAM,STR",7.980000019,10.9,1.799999952,62,0.25
"BABYFOOD,CARROTS&BF,STR",2.039999962,5.7,2.599999905,59,0.96
"BABYFOOD,PLUMS,BANANAS&RICE,STR",9.300000191,12.7,1.299999952,57,0.06
"BABYFOOD,DINNER,TURKEY,RICE,AND VEG,TODD",0.660000026,7.5,0.800000012,59,0.5
"BABYFOOD,DINNER,APPLS&CHICK,STR",7.900000095,10.87,1.799999952,65,0.347
"BABYFOOD,DINNER,BROCCOLI & CHICK,JR",1.429999948,6.34,1.399999976,62,0.51
"BABYFOOD,DINNER,SWT POTATOES&CHICK,STR",5.369999886,11.04,1.299999952,74,0.572
"BABYFOOD,DINNER,POTATOES W/CHS&HAM,TODD",0.800000012,11.5,1.200000048,78,1.1
"BABYFOOD,CRL,BARLEY,PREP W/WHL MILK",0.0,16.3,0.0,111,0.0
"BABYFOOD,CRL,HI PROT,PREP W/WHL MILK",0.0,11.6,0.0,111,0.0
"BABYFOOD,CRL,MXD,PREP W/WHL MILK",0.0,15.9,1.299999952,113,1.927
"BABYFOOD,CRL,MXD,W/BANANAS,PREP W/WHL MILK",0.0,16.6,1.299999952,115,1.982
"BABYFOOD,CRL,OATMEAL,PREP W/WHL MILK",0.0,15.3,1.100000024,116,2.258
"BABYFOOD,CRL,OATMEAL,W/BANANAS,PREP W/WHL MILK",0.0,16.0,0.0,116,0.0
"BABYFOOD,CRL,OATMEAL,W/HONEY,PREP W/WHL MILK",0.0,15.3,0.0,115,0.0
"BABYFOOD,CRL,RICE,PREP W/WHL MILK",0.0,16.7,0.100000001,115,2.325
"BABYFOOD,CRL,RICE,W/HONEY,PREP W/WHL MILK",0.0,17.1,0.0,115,0.0
"BABYFOOD,CRL,MXD,W/HONEY,PREP W/WHL MILK",0.0,15.9,0.0,115,0.0
"BABYFOOD,CRL,HI PROT,W/APPL&ORANGE,PREP W/WHL MILK",0.0,13.4,0.0,112,0.0
"BABYFOOD,CRL,RICE,W/BANANAS,PREP W/WHL MILK",0.0,17.0,0.200000003,117,2.261
"INF FORMULA,NESTLE,GOOD START SUPREME,W/ IRON,RTF",5.0,7.39,0.0,66,1.47
"INF FORMULA,NES,G START SUPR,W/ IRON,LIQ CONC,NOT RECON",9.699999809,14.2,0.0,127,2.97
"INF FORMULA,NESTLE,GOOD START SUPREME,W/ IRON,PDR",39.29999924,57.32,0.0,509,11.66
"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,W/IRON,RTF",7.179999828,7.18,0.0,63,1.469
"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,W/IRON,LIQ CONC, NOT REC",13.96000004,13.96,0.0,128,3.093
"INF FORMULA,MEAD JOHNSON,ENFAMIL,W/ IRON,PDR",56.0,56.2,0.0,520,11.5
"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,LO IRON,RTF",7.179999828,7.18,0.0,63,1.479
"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,LO IRON,LIQ CNC, NOT REC",14.0,14.31,0.0,131,3.084
"INF FORMULA,MEAD JOHNSON,ENFAMILLIPIL,W/IRN,PDR,W/ ARA & DHA",56.0,56.2,0.0,511,11.221
"INFANT FORMULA,MEAD JOHNSON,ENFAMIL,LO IRON,PDR,NOT RECON",56.0,56.2,0.0,511,11.5
"INF FORMULA,MEAD JOHNSON,LOFENALAC,W/ IRON,PDR,NOT RECON",50.40000153,60.0,0.0,462,2.36
"INF FORM,MEAD JOHNS,ENFAM,LIP,W/ IR,LIQ CONC,W/ ARA & DHA",14.0,14.34,0.0,131,3.08
"INF FORMULA,MEAD JOHNSON,ENFAMIL,NUTRAMIGEN,W/ IRON,RTF",5.130000114,6.81,0.0,66,1.364
"INF FORM,MEAD JOHNSON,ENFAMIL,NUTRAMIGEN,W/IRON,PDR,NOTRECN",55.0,55.0,0.0,502,10.99
"INF FORMMEAD JOHN,ENFAMIL LIPIL,W/ IRON,RTF,W/ ARA & DHA",7.179999828,7.18,0.0,65,1.453
"INF FORM,MEAD JOHNSON,ENFAMIL,NUTRAMIGEN,W/IRON,LC,NOT RECON",13.07999992,13.12,0.0,127,2.879
"INF FORM,ME JOHNS,ENFAMIL,LIPIL,LO IRON,PDR,W/ ARA & DHA",56.0,56.2,0.0,511,11.2
"INF FORM,ME JOHNS,ENFAM,LIP,LO IRON,LIQ CONC,W/ ARA & DHA",14.23999977,14.24,0.0,131,3.078
"CHILD FORMULA,MEAD JOHNSON,PORTAGEN,W/ IRON,PDR,NOT RECON",54.0,54.8,0.0,483,19.186
"CHILD FORMULA,MEAD JOHNSON,PORTAGEN,W/ IRON,PREP FROM PDR",7.400000095,8.57,0.0,88,3.953
"INFANT FORMULA,MEAD JOHNSON,PREGESTIMIL,W/IRON,PDR,NOT RECON",51.0,52.8,0.0,519,16.8
"INFANT FORMULA,MEAD JOHNSON,PREGESTIMIL,W/IRON,PREP FROM PDR",6.630000114,6.63,0.0,67,2.172
"INF FORMULA,MEAD JOHNSON,PROSOBEE,W/ IRON,RTF",6.110000134,6.11,0.0,63,1.443
"INFANT FORMULA,MEAD JOHNSON,PROSOBEE,W/IRON,LIQ CNC, NOT REC",13.57999992,13.58,0.0,131,3.038
"INF FOR,ME JOHN,ENFAM,LIPIL,LO IRON,READY TO FE,W/ ARA & DHA",7.179999828,7.18,0.0,64,1.453
"INF FORMULA,MEAD JOHNSON,ENFAMIL,PROSOBEE,IRON,PDR,NOT RECON",53.0,54.3,0.0,510,11.37
"INF FOR,ME JOHNS,ENFAMIL,LACTOF LIPIL,W/ IR,PDR,W/ ARA & DHA",57.0,57.0,0.0,521,11.9
"INF FOR,MEA JO,ENF,LACT,LIPIL,W/ IR,LI CO,NO REC,W/ AR & DH",13.96000004,14.42,0.0,132,3.059
"INF FORMULA,MEAD JOHNSON,ENFAMIL,LIPIL,RTF,W/ ARA & DHA",6.440000057,6.44,0.0,66,1.453
"INF FORM,AB NUTR,SIMIL,PM 60/40,PDR,NOT RECON (FORM RO)",52.38000107,54.94,0.0,524,12.214
"INF FOR,ME JOH,ENF,NUTR LIPIL,W/ IRO,PDR,NOT RE,W/ ARA & DHA",51.0,51.0,0.0,494,11.2
"INF FOR,ABB NUT,SIMI NAT CA,ADVA,RTF,W/ ARA & DHA,(FOR ROS)",8.199999809,8.27,0.0,78,2.544
"INF FOR,ABB NU,SIM,SP CA,AD 24,W/ IRO,R,W/ ARA & DHA,(FO RO)",8.300000191,8.33,0.0,70,2.12
"INF FORM,ABB NUTR,SIMI,ISO,W/ IRON,RTF,(FOR RO)",6.699999809,6.7,0.0,66,1.166
"INF FORM,ABBOTT NUTR,SIMI,ISO,W/ IRON,LIQ CONC,(FORM ROSS)",13.10000038,13.21,0.0,128,2.262
"INF FORMULA,A NUTR,SIM,IS,W/ IRON,PDR,NOT RECON,(FORROSS)",52.97000122,53.57,0.0,517,9.167
"INF FO,ME JO,ENF,NUTR,LIPIL,W/ IR,LIQ CO NOT RE,W/ ARA & DHA",9.869999886,13.12,0.0,126,2.798
"INF FO,ME JOHN,EN,NUTR LIPIL,W/ IRON,RE TO FE,W/ ARA & DHA",5.130000114,6.81,0.0,66,1.453
"INF FORM,ABBO NUTR,SIMILAC,ALIMENTUM,W/ IRON,RTF,(FORM RO)",4.400000095,6.77,0.0,66,1.838
"INF FORM,MEAD JOHNSON,ENFAMIL,ENFACARE LIPIL,PDR,ARA&DHA",51.0,54.6,0.0,508,10.8
"INF FORMULA,ABBOTT NUTR,SIMILAC,W/ IRON,RTF,(FORMERLY ROSS)",6.900000095,6.92,0.0,65,1.237
"INF FORM,ABB NUTR,SIMI,W/ IRON,LIQ CONC,NOT RECON,(FORM RO)",13.76000023,13.76,0.0,127,2.401
"INF FO,ME JOHN,EN,PROS LIPIL,W/ IRON,PDR,NOT RE,W/ ARA & DHA",53.0,53.0,0.0,510,11.37
"INF FORM,ABBONUTR,SIMIL,W/ IRON,PDR,NOT REC,(FORME RO)",54.72999954,54.73,0.0,522,9.873
"INF FORM,MEJOH,ENFA,PROSO,LIPIL,LIQ CONC,NOT RE W/ ARA & DHA",13.57999992,13.58,0.0,131,2.969
"INF FORMULA,ABBOTT NUTR,SIMILAC,LO IRON,RTF,(FORMERLY ROSS)",6.929999828,6.93,0.0,65,1.237
"INF FORM,AB NUTR,SIMILAC,LO IRON,LIQ CONC,NOT REC,(FORM RO)",13.76000023,13.76,0.0,127,2.401
"INF FOR,MEJOHN,PROSOBEE LIPIL,W/ IRON,RE TO FE,W/ ARA & DHA",6.110000134,6.11,0.0,64,1.453
"INF FORM,ABBO NUTR,SIMI,LO IRON,PDR,NOT REC,(FORM R)",54.70000076,54.78,0.0,522,9.873
"CHILD FORMULA,ABBOTT NUTR,PEDIASURE,RTF,(FORMERLY ROSS)",10.5,11.15,0.0,99,1.256
"INF FORMU,MEAD JOHNS,NEXT STEP,PROSO LIPIL,PDR,W/ ARA & DHA",56.0,57.1,0.0,480,8.905
"INF FORM,ME JO,NEXT STEP,PROSO,LIPIL,REATO FEED,W/ ARA & DHA",7.769999981,8.09,0.0,67,1.242
"INF FORMULA,MEAD JOHNSON,ENFAMIL,LACTOFREE,RTF",7.179999828,7.18,0.0,63,1.495
"INF FORMULA,MEAD JOHNSON,ENFAMIL,LACTOFREE,W/ IRN,PDR,NOTREC",57.0,57.0,0.0,523,11.9
"INF FORMULA,MEAD JOHNSON,ENFAMIL,LACTOFREE,W/ IRN,LQCN,NOREC",13.96000004,14.42,0.0,130,2.906
"INF FORMU,PBM PRO,ULTRA BRI BEGINN,RTF (FORME WYETH-AYERST)",6.400000095,6.4,0.0,63,1.6
"INF FOR,PBM PR,UL BRI BEGI,LIQ CONC,NOT (FOR WYETH-AYERST)",13.89999962,13.9,0.0,130,3.2
"INF FORM, PBM PROD, ULTRA BRIG BEGINN, PDR, ( WYETH-AYERST)",56.0,56.0,0.0,524,12.761
"INF FORM,PBM,ULTRABRIGHTBEGIN,SOY,RTF,(FORM WY-AY)",6.099999905,6.09,0.0,63,1.6
"INF FOR,PBM PROD,ULTRA BRIGHT BEGI,S,LIQ CO,(FORME WYE-AYER)",12.18000031,12.18,0.0,126,3.2
"INF FORM,PBM,ULTRA BRIGHT BEGIN,SOY,PDR (FORM WYETH-AYERST)",52.20000076,52.2,0.0,508,12.37
"INF FORMULA,NESTLE,GOOD START 2 ESSENTIALS,W/ IRON,RTF",6.190000057,8.54,0.0,65,1.18
"INF FOR,NE,GOOD START 2 ESSENT,W/ IRON,LIQ CONC,NOT RECON",11.89999962,16.5,0.0,125,2.213
"INF FORMULA,NESTLE,GOOD START 2 ESSENTIALS,W/ IRON,PDR",44.29999924,62.23,0.0,471,8.54
"INF FORMULA,NESTLE,GOOD START ESSENTIALS SOY,W/ IRON,RTF",5.690000057,7.17,0.0,65,1.4
"INF FORMULA,NES,G START ES,SOY,W/ IRON,LIQ CONC,NOT RECON",11.19999981,14.1,0.0,128,2.8
"INF FORMULA,NESTLE,GOOD START ESSENTIALS SOY,IRON,PDR",44.38000107,55.7,0.0,502,11.0
"INF FORMULA,MEAD JOHNSON,NEXT STEP PROSOBEE,PDR,NOT RECON",56.0,57.1,0.0,480,8.905
"INF FORMULA,MEAD JOHNSON,NEXT STEP PROSOBEE,PREP FROM PDR",7.769999981,8.08,0.0,67,1.243
"BABYFOOD,CORN & SWT POTATOES,STR",4.0,15.23,1.799999952,68,0.053
"Infa for, A N, SI, ALI, ADVA ready, withARA and DHA, (fo R)",4.400000095,6.77,0.0,67,1.838
"INF FORM,PBM PRODU,STORE BRAND,RTF (FORM WYETH-AYERST)",6.400000095,6.39,0.0,63,1.6
"INF FORM,PBM PROD,STORE BRAND,LC,NOT REC (FORM WYETH-AYERST)",13.89999962,13.9,0.0,130,3.2
"INF FORMULA,PBM PRODUCTS,STORE BR,PDR,(FORME WYETH-AYERST)",56.0,56.0,0.0,524,12.761
"INF FORMULA,PBM PRO,STORE BRAND,SOY,RTF,(FOR WYETH-AYERST)",6.099999905,6.09,0.0,63,1.6
"INF FOR,PBM PR,STORE BR,SOY,LIQ CONC,NOT RE (FOR WY-AYERST)",12.18000031,12.18,0.0,126,3.2
"INF FORM,PBM PRODU,STORE BRA,SOY,PDR,(FORMER WYETH-AYERST)",52.20000076,52.2,0.0,508,12.37
"INF FORMULA,MEAD JOHNSON,ENFAMIL,AR LIPIL,RTF,W/ ARA & DHA",6.440000057,7.53,0.0,68,1.453
"INF FORMULA,MEAD JOHNSON,ENFAMIL,AR LIPIL,PDR,W/ ARA & DHA",56.02999878,56.03,0.0,509,10.942
"INF FORM,ABB NUTR,SIMI NEOS ADV,RTF,W/ ARA & DHA,(FORM ROSS)",6.900000095,6.92,0.0,69,2.447
"INF FORM,ABBOTT NUTR,NEOSURE ADVANCE,PDR,ARA&DHA (FORM ROSS)",52.02000046,52.02,0.0,521,9.871
"INF FOR,ABBOTT NUTR,LA F ADVA,RTF,W/ ARA & DHA,(FORME RO)",7.400000095,7.4,0.0,69,2.43
"INF FOR NUTR,SI LAC ADVA,LIQ CONCENTW/ ARA & DHA,(FORME R)",13.77999973,13.78,0.0,129,4.522
"INF FORM,ABBNUTR,LACT FREE ADVA,PDR,W/ ARA & DHA,(FOR RO)",55.66999817,55.67,0.0,520,18.305
"INF FORM,ABB NUTR,SIMI,ADVA,W/ IRON,RTF,(FORM ROSS)",6.900000095,6.92,0.0,66,1.237
"INF FORM,ABB NUTR,SIMI,ADVA,W/ IRON,PDR,N REC(FORMERLY ROSS)",54.72999954,54.73,0.0,522,9.873
"INF FOR,AB N,SII,ADVANCE,W/ IR,LIQ CO,NOT RECON,(FORME ROS)",13.52000046,13.52,0.0,127,2.401
"INF FORM,ABB NUTR,SIMI,ISO,ADVANCE W/ IR,LI CONC,(FORM RO)",13.10000038,13.21,0.0,128,2.262
"INF FORMULA,ABB NUTR,SIMI,ISO,ADVA W/ IRON,RTF,(FORM RO)",6.699999809,6.7,0.0,66,1.166
"INF FORM,AB NUTR,SIMI,ISOMIL,ADV W/ IRON,PDR,NOT RE,(FOR RO)",52.97000122,53.57,0.0,517,9.167
"INF FORMULA,MEAD JOHNSON,ENFAMIL,ENFACARE LIPIL,RTF, ARA&DHA",7.400000095,7.4,0.0,71,1.578
"FAT,BEEF TALLOW",0.0,0.0,0.0,902,49.8
LARD,0.0,0.0,0.0,902,39.2
"SALAD DRSNG,KRAFT MAYO LT MAYO",4.199999809,8.5,0.100000001,334,5.0
"SALAD DRSNG,KRAFT MIRACLE WHIP LT DRSNG",9.899999619,14.4,0.100000001,231,2.9
"SALAD DRSNG,KRAFT MAYO FAT FREE MAYO DRSNG",6.800000191,12.4,2.0,70,0.5
"SALAD DRSNG,KRAFT MIRACLE WHIP FREE NONFAT DRSNG",10.30000019,15.5,1.899999976,84,0.6
"SALAD DRSNG,RUSSIAN DRSNG",17.68000031,31.9,0.699999988,355,2.39
"SALAD DRSNG,SESAME SD DRSNG,REG",8.319999695,8.6,1.0,443,6.2
"SALAD DRSNG,1000 ISLAND,COMM,REG",15.18000031,14.64,0.800000012,370,5.092
"SALAD DRSNG,MAYO TYPE,REG,W/SALT",6.400000095,23.9,0.0,390,4.9
"SALAD DRSNG,FRENCH DRSNG,RED FAT",16.86000061,31.22,1.5,222,0.842
"SALAD DRSNG,ITALIAN DRSNG,RED FAT",4.550000191,4.57,0.0,75,0.451
"SALAD DRSNG,RUSSIAN DRSNG,LO CAL",21.87000084,27.6,0.300000012,141,0.6
"SALAD DRSNG,1000 ISLAND DRSNG,RED FAT",17.30999947,24.06,1.200000048,195,0.746
"SALAD DRSNG,MAYO,SOYBN OIL,W/SALT",1.080000043,3.16,0.0,718,11.885
"SALAD DRSNG,MAYO,SOYBN&SAFFLOWER OIL,W/SALT",0.479999989,2.7,0.0,717,8.6
"SALAD DRSNG,MAYO,IMITN,SOYBN",6.0,16.0,0.0,232,3.3
"SALAD DRSNG,MAYO,IMITN,MILK CRM",0.0,11.1,0.0,97,2.8
"SALAD DRSNG,MAYO,IMITN,SOYBN WO/CHOL",6.0,15.8,0.0,482,7.5
"SANDWICH SPRD,W/CHOPD PICKLE,REG,UNSPEC OILS",15.18000031,22.4,0.400000006,389,5.1
"SHORTENING,HOUSEHOLD,SOYBN (HYDR) -COTTONSEED (HYDR)",0.0,0.0,0.0,884,25.0
"OIL,SOYBN,SALAD OR COOKING,(PARTIALLY HYDROGENATED)",0.0,0.0,0.0,884,14.9
"OIL,VEG,RICE BRAN",0.0,0.0,0.0,884,19.7
"OIL,WHEAT GERM",0.0,0.0,0.0,884,18.8
"OIL,PNUT,SALAD OR COOKING",0.0,0.0,0.0,884,16.9
"OIL,SOYBN,SALAD OR COOKING",0.0,0.0,0.0,884,15.65
"VEGETABLE OIL,COCONUT",0.0,0.0,0.0,862,86.5
"OIL,OLIVE,SALAD OR COOKING",0.0,0.0,0.0,884,13.808
"OIL,VEGETABLE,PALM",0.0,0.0,0.0,884,49.3
"OIL,SESAME,SALAD OR COOKING",0.0,0.0,0.0,884,14.2
"OIL,VEG,SUNFLOWER,LINOLEIC (LESS THAN 60%)",0.0,0.0,0.0,884,10.1
"MARGARINE,REG,HARD,SOYBN (HYDR)",0.0,0.9,0.0,719,16.7
"MARGARINE,REG,LIQ,SOYBN (HYDR&REG)&CTTNSD",0.0,0.0,0.0,721,13.2
"SALAD DRSNG,ITALIAN DRSNG,COMM,REG",8.319999695,10.43,0.0,291,4.474
